title,author,price
 计算机导论第2版21世纪高等计算机类课程创新规划教材·【正版书籍 无忧售后】,"吕云翔,李沛伦",¥7.78
 计算机导论第2版21世纪高等计算机类课程创新规划教材·【正版书籍 闪电发货】,吕云翔著；李沛伦著,¥7.63
 计算机导论实践教程 王鲁 计算机硬件组装与故障排除 Windows 10 WordPPTExcel办公软件从入门到精通,化学工业出版社,¥37.73
 计算机组装与维修 第2版 王利民 职业教育“十三五”规划教材——计算机类专业机械工业出版社 9787111558965,王利民,¥24.36
 正版包邮 银河帝国1基地 阿西莫夫著七年级下册阅读初一初中生课外阅读书籍 人类历史不容错过的科幻小说畅销书籍,(美)艾萨克·阿西莫夫|责编:丁小卉|译者:叶李华...,¥20.60
 正版 课课通计算机原理（计算机类）（附测试卷） 江新顺著 教材 中职教材 计算机书籍 电子工业出版社,江新顺编,¥43.95
 【RT49】 计算机图形学可视化编程(高等院校计算机类规划教材) 北京邮电大学出版社 计算机与网络 “图书书籍”,其他,¥25.00
 计算机系统基础习题解答与教学指导 袁春风等 计算机类专业系统能力培养系列教材 9787111554813 机械工业出版社,机械工业出版社,¥46.80
 计算机图形学可视化编程(高等院校计算机类规划)杨坡本科及以上计算机图形学高等学校计算机与网络书籍,其他,¥21.20
 【RT49】 计算机图形学可视化编程(高等院校计算机类规划教材) 北京邮电大学出版社 计算机与网络 “图书书籍”,其他,¥25.00
 计算机网络(计算机类普通高等教育应用型系列教材)科学出版社9787030467584计算机网络正版课外阅读书籍,科学出版社,¥43.62
 计算机网络(计算机类普通高等教育应用型系列教材)科学出版社9787030467584计算机网络正版课外阅读书籍任选,科学出版社,¥43.00
 正版 课课通计算机原理（计算机类）（附测试卷） 江新顺著 教材 中职教材 计算机书籍 电子工业出版社,江新顺编,¥44.54
 计算机网络(计算机类普通高等教育应用型系列教材)科学出版社9787030467584计算机网络正版课外阅读书籍,科学出版社,¥43.34
 计算机网络(计算机类普通高等教育应用型系列教材)科学出版社9787030467584计算机网络正版课外阅读书籍,科学出版社,¥36.00
 计算机系统基础 第二2版 袁春风 余子濠 计算机类专业系统能力培养系列教材 9787111604891 机械工业出版社官,袁春风 余子濠,¥50.80
 正版 课课通计算机原理（计算机类）（附测试卷） 江新顺著 教材 中职教材 计算机书籍 电子工业出版社,江新顺编,¥43.66
 计算机网络(计算机类普通高等教育应用型系列教材)科学出版社9787030467584计算机网络正版课外阅读书籍,科学出版社,¥43.90
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥26.82
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥27.00
 计算机网络基础及实训教程（秦勇）高等职业院校计算机类专业的社会培训机构培训网络应用工作的读者自学参考,谢新华,¥42.30
 计算机应用基础（Windows 10+WPS Office版） 技工院校计算机类专业（中/ 技能层级）978751675,高等教育出版社,¥50.96
 计算机操作系统教程 第4版第四版 左万利 高等教育出版社 面向工程教育的本科计算机类专业 大学计算机操作系统教程计算机全,高等教育出版社,¥54.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥155.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥162.00
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥26.82
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥122.00
 【量大优惠】汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车,化学工业出版社,¥85.93
 2024年电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公20,世界图书出版公司,¥23.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥154.02
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥121.60
 计算机网络 释疑与习题解答谢希仁电气信息类计算机类专业大学本科生研究生使用计算机网络工作工程技术人员参考价值,董建刚,¥65.30
 【认准正版 量大优惠】【正版】公司理财精要（亚洲版）斯蒂芬 A. 罗斯 研究生/ 科/专科 经济管理类科技计算机籍机械工,斯蒂芬A.罗斯,¥58.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥94.00
 计算机应用基础（Windows 10+WPS Office版） 技工院校计算机类专业（中/ 技能层级）978751675,高等教育出版社,¥54.00
 【正版】电脑组装与维修大全 王红军 机械工业出版社 电脑维修类工具书 电脑主要硬件系统和软件网络和安全购买与组装技术书籍,王红军,¥61.54
 【正版速发】2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级,世界图书出版公司,¥28.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥116.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥92.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥121.00
 团购优惠汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修,化学工业出版社,¥102.40
 计算机网络杨振启卓越工程师教育培养计算机类创新系列规划科学出版社全新,杨振启,¥48.39
 汽车电脑、传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书,"瑞佩尔,",¥93.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥120.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥114.30
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥102.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥123.00
 【正版】电脑组装与维修大全 王红军 机械工业出版社 电脑维修类工具书 电脑主要硬件系统和软件网络和安全购买与组装技术书籍,王红军,¥64.02
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥103.20
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥120.00
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥28.08
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥110.00
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥27.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥120.00
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥27.72
 计算机系统基础 袁春风 余子濠 第二版第2版 +计算机系统基础习题解答与教学指导 计算机类专业系统能力 机械工业出版社全,袁春风 余子濠,¥105.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥101.67
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥100.00
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥13.70
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥108.09
 计算机应用基础（Windows 10+WPS Office版） 技工院校计算机类专业教材（中/ 技能层级）9787516,高等教育出版社,¥55.18
 【正版】电脑组装与维修大全 王红军 机械工业出版社 电脑维修类工具书 电脑主要硬件系统和软件网络和安全购买与组装技术书籍,机械工业出版社,¥63.61
 诺悦图书2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高,世界图书出版公司,¥29.00
 【正版】电脑组装与维修大全 王红军 机械工业出版社 电脑维修类工具书 电脑主要硬件系统和软件网络和安全购买与组装技术书籍,王红军,¥61.13
 计算机系统基础 袁春风 余子濠 第二版第2版 +计算机系统基础习题解答与教学指导 计算机类专业系统能力 机械工业出版社全,袁春风 余子濠,¥106.75
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥94.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥110.00
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥67.95
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥102.70
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥153.90
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥123.20
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥124.00
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥121.60
 计算机网络实验教程 2版二版 高等教育出版社 钱德沛 张力军 计算机网络工程技术参考书 计算机类专业网络实验课程籍全新,钱德沛 张力军,¥57.09
 汽车电脑传感器与执行器结构与原理 汽车电控系统汽车电脑类别与原理发动机底盘车身电气构造 汽车电脑板维修 汽车维修入门书籍,化学工业出版社,¥127.00
 2024年国家电网职称考试题库国网资料历年真题试卷刷题电气计算机通信管理财会电工其他工学类公共与行业知识中级副高笔试中公,世界图书出版公司,¥29.39
 计算机文化基础 第2版 杨桂 微课版 计算机类 高职教材 大连理工大学出版社9787561193969,大连理工大学出版社,¥59.52
 正版书籍 数字图像处理（第4版）（21世纪高等学校计算机类专业核心课程系列）李俊山计算机科学与技术电子信息工程等专业,李俊山,¥46.30
" 正版书籍 大学计算机基础（第七版）（普通高等学校计算机类规划教材） 何振林,罗奕中国水利水电出版社97875226111","何振林,罗奕",¥63.10
 正版书籍 计算机网络安全（ 4版）（新时代高等学校计算机类专业教材）马利、姚永雷、苏健、邵敏兰清华大学出版社978730,马利、姚永雷、苏健、邵敏兰,¥50.80
 正版书籍 计算机类毕业设计指导与项目案例实践 赵骥 彩霞 21世纪高等学校计算机应用技术系列 9787302634393,聂琨坤,¥51.60
 正版书籍 计算机类毕业设计指导与项目案例实践 赵骥 王彩霞 21世纪高等学校计算机应用技术系列 978730263439,聂琨坤,¥51.20
 正版书籍 计算机类毕业设计指导与项目案例实践 赵骥 王彩霞 21世纪高等学校计算机应用技术系列教材 9787302634,聂琨坤,¥72.00
 正版书籍 计算机类毕业设计指导与项目案例实践 赵骥 王彩霞 21世纪高等学校计算机应用技术系列教材 9787302634,聂琨坤,¥72.50
 正版书籍 计算机类毕业设计指导与项目案例实践 赵骥 王彩霞 21世纪高等学校计算机应用技术系列教材 9787302634,聂琨坤,¥76.00
 【全新】 大学计算机基础(计算机类第2版普通高等教育公共基础课系列教材)科学出版社图书书籍L,科学出版社,¥46.53
 计算机绘图——AutoCAD2011中文版 刘魁敏 高等职业技术教育机电类专业规划教材 9787111377801机械工,机械工业出版社,¥27.86
 正版书籍 计算机操作系统（第4版·微课视频版）（21世纪高等学校计算机类专业核心课程系列教材）郁红英 王磊 王宁宁 武磊,清华大学出版社,¥76.80
 正版书籍 计算机类毕业设计指导与项目案例实践 赵骥 彩霞 21世纪高等学校计算机应用技术系列 9787302634393,聂琨坤,¥51.20
 正版书籍 计算机网络管理技术（ 4版）（新时代高等学校计算机类专业教材）杨云江王 尧高鸿峰罗淑英魏节敏清华大学出版社,杨云江、王佳尧、高鸿峰、罗淑英、魏节敏、,¥59.30
 培养计算机类专业学生解决复杂工程问题的能力9787302503842蒋宗礼 著 清华大学出版社【正版现货】,蒋宗礼 著,¥16.36
 课课通普通高校对口系列学习指导丛书:课课通计算机原理计算机类【正版书籍 闪电发货】,江新顺编；徐育编,¥33.52
 【江苏省 【高等数学】1教材+1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教,东南大学出版社,¥41.70
 培养计算机类专业学生解决复杂工程问题的能力【正版书籍 达额立减】,蒋宗礼 著,¥49.19
 高等学校计算机类专业【正版书籍 达额立减】,西安电子科技大学出版社,¥27.99
 【江苏省 【管理学】1教材+1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真,东南大学出版社,¥41.70
 【江苏省 【高等数学】1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历,东南大学出版社,¥41.70
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,东南大学出版社,¥184.00
 【江苏省 【大学语文】1历年真题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题,东南大学出版社,¥41.70
 【江苏省 【高等数学】1教材 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必,东南大学出版社,¥41.70
 【江苏省 【管理学/理】数学+管理学+经济学【3试卷+3必刷题】 】 库课2024年江苏省专转本高数高等数学语文经济学管,东南大学出版社,¥41.70
 【江苏省 【高等数学】1教材+1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年,东南大学出版社,¥41.70
 【江苏省 【管理学/文】语文+管理学+经济学【3教材】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子,东南大学出版社,¥248.85
 【江苏省 【大学语文】1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历,东南大学出版社,¥41.70
 【江苏省 【高等数学】1历年真题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题,东南大学出版社,¥41.70
 正版书籍 Ubuntu Linux基础教程（第2版）（高等学校计算机类特色专业系列教材）邓淼磊计算机相关专业Linux操,邓淼磊、马宏琳、阎磊、徐振强、刘扬、张春燕,¥70.00
 【江苏省 【财务会计】1教材+1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年,东南大学出版社,¥41.70
 【江苏省 【大学语文】1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷,东南大学出版社,¥41.70
 【江苏省 【经济学】1教材+1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材,东南大学出版社,¥41.70
 正版书籍 Ubuntu Linux基础教程（第2版）（高等学校计算机类特色专业系列教材）邓淼磊计算机相关专业Linux操,清华大学出版社,¥70.35
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,南京东南大学出版社,¥202.22
 【江苏省 【经济学】1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷,东南大学出版社,¥41.70
 【江苏省 【大学语文】1教材 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必,东南大学出版社,¥41.70
 【江苏省 【财经类】数学+经济学+财会【3试卷】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类,东南大学出版社,¥41.70
 【江苏省 【高等数学】1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷,东南大学出版社,¥41.70
 【江苏省 【经济学】1教材+1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真,东南大学出版社,¥41.70
 计算机类毕业设计指导与项目案例实践 赵骥 王彩霞 21世纪高等学校计算机应用技术系列 9787302634393清华大学,西安电子科技大学出版社,¥61.00
 【江苏省 【大学语文】1教材+1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教,东南大学出版社,¥41.70
 【江苏省 【管理学/文】语文+管理学+经济学【3试卷】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子,东南大学出版社,¥41.70
 【江苏省 【管理学/文】语文+管理学+经济学【3必刷题】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电,东南大学出版社,¥41.70
 【江苏省 【管理学/理】数学+管理学+经济学【3必刷题】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电,东南大学出版社,¥41.70
 【江苏省 【管理学/理】数学+管理学+经济学【3教材】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子,东南大学出版社,¥41.70
 【江苏省 【高等数学】1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必,东南大学出版社,¥41.70
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,首都师范大学出版社,¥572.00
 【江苏省 【大学语文】1教材+1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年,东南大学出版社,¥41.70
 培养计算机类专业学生解决复杂工程问题的能力【可开电子发票】,蒋宗礼著,¥85.60
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,首都师范大学出版社,¥587.05
 大学计算机基础教程实验指导 迟丽华 葛卫民 吴虎统 喻梅 王保旗 天津大学出版社 计算机类 普通高等教育十三五全新,迟丽华[等]编,¥31.02
 【江苏省 【管理学】1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷,东南大学出版社,¥41.70
 【江苏省 【管理学】1教材 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷,东南大学出版社,¥41.70
 正版书籍 工程图学 邢蕾制图的基本知识高等院校机械类近机类本科生学习其他专业教师学生以及工程技术人员的参考书化学工业出版,化学工业出版社,¥53.00
 【江苏省 ——【管理类/文】——套装更优惠↓↓↓ 默认对应教材 】 库课2024年江苏省专转本高数高等数学语文经济学管理,东南大学出版社,¥556.80
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,首都师范大学出版社,¥590.86
 【江苏省 【管理学/文】语文+管理学+经济学【3试卷+3必刷题】 】 库课2024年江苏省专转本高数高等数学语文经济学管,东南大学出版社,¥41.70
 培养计算机类专业学生解决复杂工程问题的能力【正版书籍 闪电发货】,蒋宗礼著,¥20.63
 【江苏省 【大学语文】1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必,东南大学出版社,¥41.70
 【江苏省 【财经类】数学+经济学+财会【3教材+3试卷】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电,东南大学出版社,¥41.70
 【江苏省 【经济学】1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年,东南大学出版社,¥41.70
 【江苏省 【管理学/理】数学+管理学+经济学【3试卷】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子,东南大学出版社,¥41.70
 【江苏省 【管理学】1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年,东南大学出版社,¥41.70
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,东南大学出版社,¥194.00
 【江苏省 【财经类】数学+经济学+财会【3教材】 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类,东南大学出版社,¥41.70
 【江苏省 【管理学】1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必,东南大学出版社,¥41.70
 【江苏省 【经济学】1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必,东南大学出版社,¥41.70
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,首都师范大学出版社,¥587.05
 新编计算机类本科规划教材：计算机网络原理与实践,赵振国编；周海波编；杨英鹏编,¥55.66
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,东南大学出版社,¥188.00
 【江苏省 【经济学】1教材 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷,东南大学出版社,¥41.70
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,北京首都师范大学出版社,¥571.80
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,首都师范大学出版社,¥590.86
 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必刷2000题习题集专升本复习资料英,东南大学出版社,¥190.05
 正版书籍 Ubuntu Linux基础教程（第2版）（高等学校计算机类特色专业系列教材）邓淼磊计算机相关专业Linux操,邓淼磊、马宏琳、阎磊、徐振强、刘扬、张春燕,¥72.00
 【江苏省 【财务会计】1试卷 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材试卷历年真题卷必,东南大学出版社,¥41.70
 【江苏省 【管理学】1教材+1试卷+1必刷题 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信息类教材,东南大学出版社,¥41.70
 【江苏省 ——【管理学】——单科↓↓↓ 默认对应教材 】 库课2024年江苏省专转本高数高等数学语文经济学管理财经电子信,东南大学出版社,¥41.70
 【任选】书籍 杀虫剂卷 杀虫剂的种类 有机磷类杀虫剂 氨基甲酸酯类杀虫剂 拟除虫菊酯类杀虫剂 生物杀虫剂 其他类杀虫剂,郑桂玲，孙家隆,¥30.00
 大学计算机基础教程实验指导 迟丽华 葛卫民 吴虎统 喻梅 王保旗 天津大学出版社 计算机类 普通高等教育十三五,天津大学出版社,¥30.08
 培养计算机类专业学生解决复杂工程问题的能力 编者:蒋宗礼 清华大学 【新华自营正版书籍】,编者:蒋宗礼,¥37.30
 智能时代计算机专业系统能力培养纲要 高等学校计算机类专业教学 智能时代计算机专业系统能力培养 无 机械工业出版社 978,机械工业出版社,¥55.30
" 计算机绘图·AutoCAD2004中文版教程 管文华,梁旭坤,高等职业教育机电类专业教学研究会 编 中南大学出版社 97",中南大学出版社,¥361.23
 速发 计算机图形学可视化编程(高等院校计算机类规划)杨坡本科及以上计算机图形学高等学校计算机与络书籍,其他,¥25.00
" 正版 书籍课课通计算机原理（计算机类）（附测试卷）江新顺,徐育计算机与互联网 计算机理论、基础知识电子工业出版社9787",电子工业出版社,¥46.64
" 正版 书籍课课通计算机原理（计算机类）（附测试卷）江新顺,徐育计算机与网际网路 计算机理论、基础知识电子工业出版社978",电子工业出版社,¥35.00
" 正版 书籍课课通计算机原理（计算机类）（附测试卷）江新顺,徐育计算机与互联网 计算机理论、基础知识电子工业出版社9787",电子工业出版社,¥46.95
" 正版 书籍课课通计算机原理（计算机类）（附测试卷）江新顺,徐育计算机与互联网 计算机理论、基础知识电子工业出版社9787",江新顺编,¥46.64
 正版 计算机网络技术基础(微课版高等职业教育专科本科计算机类专业新型一体化教材)彭素荷书店计算机与网络书籍 【正版保证】,电子工业出版社,¥41.90
 国家电网招聘考试中公2018国家电网公司招聘考试辅导用书计算机类专业知识 中公教育国有企业招聘考试研究中心 世界图书出版,中公教育国有企业招聘考试研究中心,¥47.50
 现货计算机操作系统 第4版第四版 汤子瀛 汤小丹 西安电子科技大学出版社 教材教辅 大学教材书籍 计算机考研教材书籍,西安电子科技大学出版社,¥37.90
 正版书籍 AutoCAD计算机辅助设计绘图员（机械类）技能训练 电子工业出版社 杜昱,孙文君,¥32.00
 正版书籍机械基础课教学参考书与机械基础（第六版）配套使用王希波编全国中等职业学校机械类专业通用教材中国劳动社会保障出版社,喻健良,¥23.70
 【全2册】计算机操作系统（第四版）+ 数据结构C语言版配光盘计算机书籍计算机操作书籍计算机考研操作系统高等学校,丁善镜,¥65.00
 正版书籍 AutoCAD机械制图习题精解 布克科技CAD机械设计制图基础教程高等院校机械类相关专业及各类CAD培训班辅助,布克科技,¥37.00
 单片机原理及应用 C51语言版 第2版 高等工科院校机械类电气类电子信息计算机类各专业80学时及以下要求的教材 林立 无,电子工业出版社,¥43.00
 计算机地质制图 高等院校石油天然气类规划教材 李爱荣【正版书籍】,李爱荣,¥7.84
 正版书籍 铸造合金原理及熔炼（蔡启舟）（第2版）普通高等学校材料成型及控制工程专业材料加工工程专业和机械类专业本科生教材,"蔡启舟、吴树森,,编",¥81.70
 正版现货 建筑幕墙技术 工程建筑类书籍 材料建筑构造结构设计知识大全 玻璃幕墙热工计算构件加工安装施工 采光顶金属屋面B,"阎玉芹、于海、苑玉振、张新娟,主编",¥123.80
 套装 官网正版 计算机类专业系统能力培养系列教材 共2册 智能计算系统 实验教程,不详,¥110.60
 计算机控制技术 第3版 范立南 9787111706922 普通高等教育电气工程与自动化类系列教材 无 机械工业出版社,机械工业出版社,¥48.30
 正版书籍 AutoCAD 2005（中文版）机械制图与实训教程 高职高专机电类规划教材 机电类 AUTOCAD 2005,王谟金,¥35.00
 计算机仿真技术：MATLAB在电气?自动化专业中的应用 第2版 隋涛 9787111706915 21世纪高等院校电气信,机械工业出版社,¥41.30
 计算机专业英语 第5版 卜艳萍 高等职业院校计算机科学与技术 计算机应用及电气工程类相关专业教材 电子工业出版社 978,卜艳萍,¥41.00
 书籍 机器人学及其应用导论 陶永机器人学的起源与发展机器人的定义与分类机器人学研究域科学问题和关键技术清华大学出版社,陶永,¥72.00
